ID,Month,Construction,Req_Finish_Fabrics,Fabric_Allowance,Rec_Beam_length(yds),Shrink_allow,act_shrink%,Previous_pdn,Req_grey_fabric,Req_beam_length(yds),Total_pdn_m/c,Rej_and_cut_Piece,Total_pdn_per_order,warp_count,weft_count,epi,ppi
13044-1,March,40x40/110x90,68100,6.5,2116.116,14.0,18.10467857,1733,72834.2246,77442.35446,1733.0,0,0,40,40,110,90
13044-1,March,40x40/110x90,68100,6.5,3860.408,14.0,17.46986329,3186,72834.2246,77442.35446,3186.0,0,0,40,40,110,90
13044-1,March,40x40/110x90,68100,6.5,86257.7,14.0,17.50301712,TOTAL,72834.2246,77442.35446,71160.0,202,73907,40,40,110,90
13044-3,March,40x40/110x90,49500,6.5,2449.664,14.0,17.45806772,2022,52941.17647,56290.69817,2022.0,0,0,40,40,110,90
13044-3,March,40x40/110x90,49500,6.5,2110.648,14.0,19.31387896,1703,52941.17647,56290.69817,1703.0,0,0,40,40,110,90
13044-3,March,40x40/110x90,49500,6.5,2405.92,14.0,17.45361442,1986,52941.17647,56290.69817,1986.0,0,0,40,40,110,90
13044-3,March,40x40/110x90,49500,6.5,2362.176,14.0,16.85632231,1964,52941.17647,56290.69817,1964.0,0,0,40,40,110,90
13044-3,March,40x40/110x90,49500,6.5,2187.2,14.0,13.03950256,1902,52941.17647,56290.69817,1902.0,0,0,40,40,110,90
13044-3,March,40x40/110x90,49500,6.5,2559.024,14.0,16.80421911,2129,52941.17647,56290.69817,2129.0,0,0,40,40,110,90
13044-3,March,40x40/110x90,49500,6.5,3499.52,14.0,16.84573884,2910,52941.17647,56290.69817,2910.0,0,0,40,40,110,90
13044-3,March,40x40/110x90,49500,6.5,3390.16,14.0,18.11595913,2776,52941.17647,56290.69817,2776.0,0,0,40,40,110,90
13044-3,March,40x40/110x90,49500,6.5,2405.92,14.0,16.41451087,2011,52941.17647,56290.69817,2011.0,0,0,40,40,110,90
13044-3,March,40x40/110x90,49500,6.5,2105.18,14.0,18.39177648,1718,52941.17647,56290.69817,1718.0,0,0,40,40,110,90
13044-3,March,40x40/110x90,49500,6.5,3401.096,14.0,16.87973524,2827,52941.17647,56290.69817,2827.0,0,0,40,40,110,90
13044-3,March,40x40/110x90,49500,6.5,2006.756,14.0,16.63161839,1673,52941.17647,56290.69817,1673.0,0,0,40,40,110,90
13044-3,March,40x40/110x90,49500,6.5,2116.116,14.0,14.08788554,1818,52941.17647,56290.69817,1818.0,0,0,40,40,110,90
13044-3,March,40x40/110x90,49500,6.5,2405.92,14.0,17.86925584,1976,52941.17647,56290.69817,1976.0,0,0,40,40,110,90
13044-3,March,40x40/110x90,49500,6.5,1749.76,14.0,18.61741039,1424,52941.17647,56290.69817,1424.0,0,0,40,40,110,90
13044-3,March,40x40/110x90,49500,6.5,2405.92,14.0,16.20669016,2016,52941.17647,56290.69817,2016.0,0,0,40,40,110,90
13044-3,March,40x40/110x90,49500,6.5,2455.132,14.0,17.8862888,2016,52941.17647,56290.69817,2016.0,0,0,40,40,110,90
13044-3,March,40x40/110x90,49500,6.5,3608.88,14.0,16.45607501,3015,52941.17647,56290.69817,3015.0,0,0,40,40,110,90
13044-3,March,40x40/110x90,49500,6.5,2187.2,14.0,16.69714704,1822,52941.17647,56290.69817,1822.0,0,0,40,40,110,90
13044-3,March,40x40/110x90,49500,6.5,3499.52,14.0,16.27423189,2930,52941.17647,56290.69817,2930.0,0,0,40,40,110,90
13044-3,March,40x40/110x90,49500,6.5,2810.552,14.0,19.23294783,2270,52941.17647,56290.69817,2270.0,0,0,40,40,110,90
13044-3,March,40x40/110x90,49500,6.5,2187.2,14.0,16.65142648,1823,52941.17647,56290.69817,1823.0,0,0,40,40,110,90
13044-3,March,40x40/110x90,49500,6.5,3619.816,14.0,16.51509358,3022,52941.17647,56290.69817,3022.0,0,0,40,40,110,90
13044-3,March,40x40/110x90,49500,6.5,2444.196,14.0,17.96893539,2005,52941.17647,56290.69817,2005.0,0,0,40,40,110,90
13044-3,March,40x40/110x90,49500,6.5,62373.476,14.0,17.01921503,TOTAL,52941.17647,56290.69817,51758.0,324,53968,40,40,110,90
13048-1,March,40x40/120x80,2100,8.3,2608.236,12.8,64.45873763,927,2290.076336,2401.457873,927.0,0,0,40,40,120,80
13048-1(A),March,40x40/120x80,361,18.0,497.588,17.2,18.40639244,406,440.2439024,486.1883087,406.0,0,0,40,40,120,80
13048-1(A),March,40x40/120x80,361,18.0,0.0,17.2,na,1278,440.2439024,486.1883087,1278.0,0,0,40,40,120,80
13048-1(A),March,40x40/120x80,361,18.0,3105.824,17.2,15.93213266,TOTAL,440.2439024,486.1883087,2611.0,34,2662,40,40,120,80
13049-3,March,40x40/92x70,361,7.1,2187.2,10.1,12.62801756,1911,388.5898816,395.2512887,1911.0,0,0,40,40,92,70
13049-3,March,40x40/92x70,361,7.1,2061.436,10.1,16.46599749,1722,388.5898816,395.2512887,1722.0,0,0,40,40,92,70
13049-3,March,40x40/92x70,361,7.1,4248.636,10.1,14.49020344,TOTAL,388.5898816,395.2512887,3633.0,19,3851,40,40,92,70
13050-2,March,40x40/110x90,19910,6.5,3275.332,14.0,17.13817103,2714,21294.11765,22641.36971,2714.0,0,0,40,40,110,90
13050-2,March,40x40/110x90,19910,6.5,3280.8,14.0,17.82492075,2696,21294.11765,22641.36971,2696.0,0,0,40,40,110,90
13050-2,March,40x40/110x90,19910,6.5,3171.44,14.0,16.15795979,2659,21294.11765,22641.36971,2659.0,0,0,40,40,110,90
13050-2,March,40x40/110x90,19910,6.5,2564.492,14.0,16.63066214,2138,21294.11765,22641.36971,2138.0,0,0,40,40,110,90
13050-2,March,40x40/110x90,19910,6.5,1891.928,14.0,11.25455091,1679,21294.11765,22641.36971,1679.0,0,0,40,40,110,90
13050-2,March,40x40/110x90,19910,6.5,3171.44,14.0,17.48227934,2617,21294.11765,22641.36971,2617.0,0,0,40,40,110,90
13050-2,March,40x40/110x90,19910,6.5,2515.28,14.0,15.83442002,2117,21294.11765,22641.36971,2117.0,0,0,40,40,110,90
13050-2,March,40x40/110x90,19910,6.5,19870.712,14.0,16.35931314,TOTAL,21294.11765,22641.36971,16620.0,108,16975,40,40,110,90
13051-1,March,40x40/120x90,4100,7.1,3319.076,9.1,87.73755105,407,4413.347686,4439.619579,407.0,0,0,40,40,120,90
13051-1(A),March,40x40/120x90,590,13.7,776.456,13.3,11.64985524,609,683.6616454,721.0470708,686.0,0,0,40,40,120,90
13051-1(A),March,40x40/120x90,590,13.7,448.376,13.3,13.01943012,390,683.6616454,721.0470708,390.0,0,0,40,40,120,90
13051-1(A),March,40x40/120x90,590,13.7,1093.6,13.3,12.94806145,952,683.6616454,721.0470708,952.0,0,0,40,40,120,90
13051-1(A),March,40x40/120x90,590,13.7,0.0,13.3,na,2576,683.6616454,721.0470708,2576.0,0,0,40,40,120,90
13051-1(A),March,40x40/120x90,590,13.7,5637.508,13.3,11.11320818,TOTAL,683.6616454,721.0470708,5011.0,241,5161,40,40,120,90
13052-1,March,40x40/110x90,19350,6.5,3827.6,14.0,18.4606542,3121,20695.18717,22004.54565,3121.0,0,0,40,40,110,90
13052-1,March,40x40/110x90,19350,6.5,3854.94,14.0,17.66408816,3174,20695.18717,22004.54565,3174.0,0,0,40,40,110,90
13052-1,March,40x40/110x90,19350,6.5,3882.28,14.0,18.11512822,3179,20695.18717,22004.54565,3179.0,0,0,40,40,110,90
13052-1,March,40x40/110x90,19350,6.5,3936.96,14.0,16.99179062,3268,20695.18717,22004.54565,3268.0,0,0,40,40,110,90
13052-1,March,40x40/110x90,19350,6.5,1066.26,14.0,18.59396395,868,20695.18717,22004.54565,868.0,0,0,40,40,110,90
13052-1,March,40x40/110x90,19350,6.5,3936.96,14.0,16.89018938,3272,20695.18717,22004.54565,3272.0,0,0,40,40,110,90
13052-1,March,40x40/110x90,19350,6.5,3838.536,14.0,17.93746366,3150,20695.18717,22004.54565,3150.0,0,0,40,40,110,90
13052-1,March,40x40/110x90,19350,6.5,24343.536,14.0,17.711215,TOTAL,20695.18717,22004.54565,20032.0,130,20889,40,40,110,90
13052-2,March,40x40/100x70,1700,9.6,2012.224,10.0,15.11879393,1708,1880.530973,1910.642702,1708.0,0,0,40,40,100,70
13052-2,March,40x40/100x70,1700,9.6,339.016,10.0,17.70299927,279,1880.530973,1910.642702,279.0,0,0,40,40,100,70
13052-2,March,40x40/100x70,1700,9.6,2351.24,10.0,15.49140028,TOTAL,1880.530973,1910.642702,1987.0,14,2160,40,40,100,70
13053-1,March,40x50/130x80,1400,11.5,1793.504,12.8,17.25694506,1484,1581.920904,1658.860166,1484.0,0,0,40,50,130,80
13053-1,March,40x50/130x80,1400,11.5,1793.504,12.8,na,,1581.920904,1658.860166,,0,0,40,50,130,80
13053-1,March,40x50/130x80,1400,11.5,1793.504,12.8,17.25694506,TOTAL,1581.920904,1658.860166,1484.0,0,1553,40,50,130,80
13055-1,March,40x40/120x90,9300,7.0,3701.836,9.0,12.07065899,3255,10000.0,10048.47384,3255.0,0,0,40,40,120,90
13055-1,March,40x40/120x90,9300,7.0,3696.368,9.0,31.36505889,2401,10000.0,10048.47384,2537.0,0,0,40,40,120,90
13055-1,March,40x40/120x90,9300,7.0,3707.304,9.0,41.35900374,2006,10000.0,10048.47384,2174.0,0,0,40,40,120,90
13055-1,March,40x40/120x90,9300,7.0,11105.508,9.0,28.26982791,TOTAL,10000.0,10048.47384,7966.0,20,7329,40,40,120,90
13056-2,March,80/2x40/140x88,2065,6.2,2367.644,8.9,13.07814857,2058,2201.492537,2209.735736,2058.0,0,0,double_80,40,140,88
13056-7,March,80/2x40/140x88,8885,6.0,2569.96,9.0,55.44677738,980,9452.12766,9497.94575,1145.0,0,0,double_80,40,140,88
13056-7,March,80/2x40/140x88,8885,6.0,3729.176,9.0,12.25943747,3096,9452.12766,9497.94575,3272.0,0,0,double_80,40,140,88
13056-7,March,80/2x40/140x88,8885,6.0,3723.708,9.0,34.23222229,2287,9452.12766,9497.94575,2449.0,0,0,double_80,40,140,88
13056-7,March,80/2x40/140x88,8885,6.0,12390.488,9.0,27.97700946,TOTAL,9452.12766,9497.94575,8924.0,60,7909,double_80,40,140,88
13056-3,March,50x50/140x70,3800,8.0,2734.0,10.1,27.32260424,1987,4130.434783,4201.240815,1987.0,0,0,50,50,140,70
13056-3(A),March,50x50/140x70,385,18.0,0.0,15.7,na,281,469.5121951,509.2849013,281.0,0,0,50,50,140,70
13056-3(A),March,50x50/140x70,385,18.0,459.312,15.7,56.0211795,32,469.5121951,509.2849013,202.0,0,0,50,50,140,70
13056-3(A),March,50x50/140x70,385,18.0,513.992,15.7,18.67577705,418,469.5121951,509.2849013,418.0,0,0,50,50,140,70
13056-3(A),March,50x50/140x70,385,18.0,1312.32,15.7,16.94099,1090,469.5121951,509.2849013,1090.0,0,0,50,50,140,70
13056-3(A),March,50x50/140x70,385,18.0,5019.624,15.7,20.75103633,TOTAL,469.5121951,509.2849013,3978.0,85,3972,50,50,140,70
13056-4,March,50x50/140x70,1700,10.5,1995.82,10.0,16.52553838,1666,1899.441341,1929.855869,1666.0,0,0,50,50,140,70
13056-4,March,50x50/140x70,1700,10.5,98.424,10.0,30.91115988,68,1899.441341,1929.855869,68.0,0,0,50,50,140,70
13056-4,March,50x50/140x70,1700,10.5,2094.244,10.0,17.20162503,TOTAL,1899.441341,1929.855869,1734.0,9,1850,50,50,140,70
13056-5,March,50x50/140x96,2065,8.3,2509.812,10.1,12.50340663,2196,2251.908397,2290.511766,2196.0,0,0,50,50,140,96
13056-5,March,50x50/140x96,2065,8.3,2509.812,10.1,na,,2251.908397,2290.511766,,0,0,50,50,140,96
13056-5,March,50x50/140x96,2065,8.3,2509.812,10.1,12.50340663,TOTAL,2251.908397,2290.511766,2196.0,0,2262,50,50,140,96
13056-6,March,80/2x40/140x88,8885,6.0,2187.2,9.0,12.90234089,1905,9452.12766,9497.94575,1905.0,0,0,double_80,40,140,88
13056-6,March,80/2x40/140x88,8885,6.0,2176.264,9.0,42.60806593,1053,9452.12766,9497.94575,1249.0,0,0,double_80,40,140,88
13056-6,March,80/2x40/140x88,8885,6.0,1202.96,9.0,92.35219791,92,9452.12766,9497.94575,92.0,0,0,double_80,40,140,88
13056-6,March,80/2x40/140x88,8885,6.0,2241.88,9.0,14.66983068,1913,9452.12766,9497.94575,1913.0,0,0,double_80,40,140,88
13056-6,March,80/2x40/140x88,8885,6.0,7808.304,9.0,33.92931423,TOTAL,9452.12766,9497.94575,5159.0,19,4711,double_80,40,140,88
13059-3,March,40x40/110x90,800,12.0,1044.388,14.0,17.7508742,859,909.0909091,966.6079485,859.0,0,0,40,40,110,90
13059-3,March,40x40/110x90,800,12.0,1044.388,14.0,na,,909.0909091,966.6079485,,0,0,40,40,110,90
13059-3,March,40x40/110x90,800,12.0,1044.388,14.0,17.7508742,TOTAL,909.0909091,966.6079485,859.0,13,781,40,40,110,90
13061-1,March,40x40/120x80,3342,7.2,3313.608,12.6,14.23246202,2842,3601.293103,3767.806015,2842.0,0,0,40,40,120,80
13061-1,March,40x40/120x80,3342,7.2,809.264,12.6,45.38247099,253,3601.293103,3767.806015,442.0,0,0,40,40,120,80
13061-1,March,40x40/120x80,3342,7.2,4122.872,12.6,20.34678739,TOTAL,3601.293103,3767.806015,3284.0,0,2662,40,40,120,80
13061-2,March,40x40/120x80,3777,7.2,2351.24,12.7,11.57857131,2079,4070.043103,4263.107296,2079.0,0,0,40,40,120,80
13061-2,March,40x40/120x80,3777,7.2,2351.24,12.7,15.44886953,1988,4070.043103,4263.107296,1988.0,0,0,40,40,120,80
13061-2,March,40x40/120x80,3777,7.2,4702.48,12.7,13.51372042,TOTAL,4070.043103,4263.107296,4067.0,80,4124,40,40,120,80
13064-2,March,40x40/110x70,16740,7.0,3915.088,10.0,18.98010977,3172,18000.0,18288.22238,3172.0,0,0,40,40,110,70
13064-2,March,40x40/110x70,16740,7.0,3499.52,10.0,29.10456291,2269,18000.0,18288.22238,2481.0,0,0,40,40,110,70
13064-2,March,40x40/110x70,16740,7.0,3171.44,10.0,76.91900209,732,18000.0,18288.22238,732.0,0,0,40,40,110,70
13064-2,March,40x40/110x70,16740,7.0,3368.288,10.0,26.52053506,2258,18000.0,18288.22238,2475.0,0,0,40,40,110,70
13064-2,March,40x40/110x70,16740,7.0,3116.76,10.0,19.2430601,2517,18000.0,18288.22238,2517.0,0,0,40,40,110,70
13064-2,March,40x40/110x70,16740,7.0,3258.928,10.0,26.17204185,2231,18000.0,18288.22238,2406.0,0,0,40,40,110,70
13064-2,March,40x40/110x70,16740,7.0,20330.024,10.0,32.20371998,TOTAL,18000.0,18288.22238,13783.0,37,13154,40,40,110,70
13064-3,March,40x40/110x70,10649,7.0,3040.208,10.0,17.53853684,2507,11450.53763,11633.8877,2507.0,0,0,40,40,110,70
13064-3,March,40x40/110x70,10649,7.0,874.88,10.0,15.87417703,736,11450.53763,11633.8877,736.0,0,0,40,40,110,70
13064-3,March,40x40/110x70,10649,7.0,3034.74,10.0,34.88733796,1791,11450.53763,11633.8877,1976.0,0,0,40,40,110,70
13064-3,March,40x40/110x70,10649,7.0,2952.72,10.0,15.90804411,2483,11450.53763,11633.8877,2483.0,0,0,40,40,110,70
13064-3,March,40x40/110x70,10649,7.0,2952.72,10.0,26.71164215,1948,11450.53763,11633.8877,2164.0,0,0,40,40,110,70
13064-3,March,40x40/110x70,10649,7.0,12855.268,10.0,23.25325306,TOTAL,11450.53763,11633.8877,9866.0,9,8955,40,40,110,70
13064-4,March,40x40/110x70,9136,7.0,2810.552,10.0,17.95206066,2306,9823.655914,9980.955777,2306.0,0,0,40,40,110,70
13064-4,March,40x40/110x70,9136,7.0,2734.0,10.0,16.53255304,2282,9823.655914,9980.955777,2282.0,0,0,40,40,110,70
13064-4,March,40x40/110x70,9136,7.0,2734.0,10.0,17.55669349,2254,9823.655914,9980.955777,2254.0,0,0,40,40,110,70
13064-4,March,40x40/110x70,9136,7.0,2816.02,10.0,16.22928814,2359,9823.655914,9980.955777,2359.0,0,0,40,40,110,70
13064-4,March,40x40/110x70,9136,7.0,11094.572,10.0,17.06755339,TOTAL,9823.655914,9980.955777,9201.0,20,9871,40,40,110,70
13064-5,March,40x40/110x70,15136,7.0,3280.8,10.0,17.06291149,2721,16275.26882,16535.87419,2721.0,0,0,40,40,110,70
13064-5,March,40x40/110x70,15136,7.0,2734.0,10.0,52.01170446,1086,16275.26882,16535.87419,1312.0,0,0,40,40,110,70
13064-5,March,40x40/110x70,15136,7.0,3171.44,10.0,18.68047322,2579,16275.26882,16535.87419,2579.0,0,0,40,40,110,70
13064-5,March,40x40/110x70,15136,7.0,2734.0,10.0,43.23335772,1317,16275.26882,16535.87419,1552.0,0,0,40,40,110,70
13064-5,March,40x40/110x70,15136,7.0,3155.036,10.0,17.78223767,2594,16275.26882,16535.87419,2594.0,0,0,40,40,110,70
13064-5,March,40x40/110x70,15136,7.0,3280.8,10.0,25.71933675,2220,16275.26882,16535.87419,2437.0,0,0,40,40,110,70
13064-5,March,40x40/110x70,15136,7.0,18356.076,10.0,28.11644493,TOTAL,16275.26882,16535.87419,13195.0,19,12589,40,40,110,70
13064-6,March,40x40/110x70,15136,7.0,2624.64,10.0,17.3600951,2169,16275.26882,16535.87419,2169.0,0,0,40,40,110,70
13064-6,March,40x40/110x70,15136,7.0,2569.96,10.0,15.36833258,2175,16275.26882,16535.87419,2175.0,0,0,40,40,110,70
13064-6,March,40x40/110x70,15136,7.0,2187.2,10.0,16.83430871,1819,16275.26882,16535.87419,1819.0,0,0,40,40,110,70
13064-6,March,40x40/110x70,15136,7.0,2088.776,10.0,14.20812955,1792,16275.26882,16535.87419,1792.0,0,0,40,40,110,70
13064-6,March,40x40/110x70,15136,7.0,1771.632,10.0,13.75184011,1528,16275.26882,16535.87419,1528.0,0,0,40,40,110,70
13064-6,March,40x40/110x70,15136,7.0,2515.28,10.0,15.55612099,2124,16275.26882,16535.87419,2124.0,0,0,40,40,110,70
13064-6,March,40x40/110x70,15136,7.0,1246.704,10.0,16.98109575,1035,16275.26882,16535.87419,1035.0,0,0,40,40,110,70
13064-6,March,40x40/110x70,15136,7.0,2515.28,10.0,17.34518622,2079,16275.26882,16535.87419,2079.0,0,0,40,40,110,70
13064-6,March,40x40/110x70,15136,7.0,678.032,10.0,25.22476815,507,16275.26882,16535.87419,507.0,0,0,40,40,110,70
13064-6,March,40x40/110x70,15136,7.0,18197.504,10.0,16.31819397,TOTAL,16275.26882,16535.87419,15228.0,64,16024,40,40,110,70
13066-1,March,40x40/120x100,3600,8.2,2230.944,12.1,9.993258459,2008,3921.568627,4079.551715,2008.0,0,0,40,40,120,100
13066-1,March,40x40/120x100,3600,8.2,2236.412,12.1,46.56619621,1026,3921.568627,4079.551715,1195.0,0,0,40,40,120,100
13066-1,March,40x40/120x100,3600,8.2,4467.356,12.1,28.30210979,TOTAL,3921.568627,4079.551715,3203.0,22,2871,40,40,120,100
13067-1,March,40x40/130x80,1100,11.7,1452.3008,15.6,18.88732692,1178,1245.753114,1349.680687,1178.0,0,0,40,40,130,80
13067-1,March,40x40/130x80,1100,11.7,1452.3008,15.6,na,,1245.753114,1349.680687,,0,0,40,40,130,80
13067-1,March,40x40/130x80,1100,11.7,1452.3008,15.6,18.88732692,TOTAL,1245.753114,1349.680687,1178.0,0,1238,40,40,130,80
13067-2,March,40x40/130x80,1450,10.8,1919.268,15.0,18.97952761,1555,1625.560538,1748.741919,1555.0,0,0,40,40,130,80
13067-2,March,40x40/130x80,1450,10.8,1919.268,15.0,na,,1625.560538,1748.741919,,0,0,40,40,130,80
13067-2,March,40x40/130x80,1450,10.8,1919.268,15.0,18.97952761,TOTAL,1625.560538,1748.741919,1555.0,0,1621,40,40,130,80
13067-3,March,50x50/130x100,2150,10.0,2821.488,15.3,53.03896384,1187,2388.888889,2579.016013,1325.0,0,0,50,50,130,100
13067-3,March,50x50/130x100,2150,10.0,2821.488,15.3,na,,2388.888889,2579.016013,,0,0,50,50,130,100
13067-3,March,50x50/130x100,2150,10.0,2821.488,15.3,53.03896384,TOTAL,2388.888889,2579.016013,1325.0,0,583,50,50,130,100
13067-4,March,40x40/120x80,2950,8.5,3729.176,13.0,60.15205504,1292,3224.043716,3388.622325,1486.0,0,0,40,40,120,80
13067-4,March,40x40/120x80,2950,8.5,3729.176,13.0,na,,3224.043716,3388.622325,,0,0,40,40,120,80
13067-4,March,40x40/120x80,2950,8.5,3729.176,13.0,60.15205504,TOTAL,3224.043716,3388.622325,1486.0,0,743,40,40,120,80
13067-5,March,40x40/120x80,2150,9.0,2734.0,13.3,22.23847842,1933,2362.637363,2491.836073,2126.0,0,0,40,40,120,80
13067-5,March,40x40/120x80,2150,9.0,2734.0,13.3,na,,2362.637363,2491.836073,,0,0,40,40,120,80
13067-5,March,40x40/120x80,2150,9.0,2734.0,13.3,22.23847842,TOTAL,2362.637363,2491.836073,2126.0,8,1594,40,40,120,80
13068-1,March,40x40/110x90,8450,7.0,3865.876,15.0,22.06164916,2844,9086.021505,9774.540111,3013.0,0,0,40,40,110,90
13068-1,March,40x40/110x90,8450,7.0,2362.176,15.0,18.42267469,1927,9086.021505,9774.540111,1927.0,0,0,40,40,110,90
13068-1,March,40x40/110x90,8450,7.0,2296.56,15.0,19.27056119,1766,9086.021505,9774.540111,1854.0,0,0,40,40,110,90
13068-1,March,40x40/110x90,8450,7.0,2296.56,15.0,18.22551991,1878,9086.021505,9774.540111,1878.0,0,0,40,40,110,90
13068-1,March,40x40/110x90,8450,7.0,10821.172,15.0,19.8608062,TOTAL,9086.021505,9774.540111,8672.0,16,7999,40,40,110,90
13070-2,March,40x40/130x80,3850,8.0,2132.52,14.0,49.30879898,923,4184.782609,4449.548545,1081.0,0,0,40,40,130,80
13070-2,March,40x40/130x80,3850,8.0,2766.808,14.0,71.84481178,617,4184.782609,4449.548545,779.0,0,0,40,40,130,80
13070-2,March,40x40/130x80,3850,8.0,4899.328,14.0,62.03560978,TOTAL,4184.782609,4449.548545,1860.0,20,1395,40,40,130,80
13070-3,March,40x40/130x80,800,12.9,1038.92,14.5,85.8506911,0,918.4845006,982.3069476,147.0,0,0,40,40,130,80
13070-3,March,40x40/130x80,800,12.9,1038.92,14.5,na,,918.4845006,982.3069476,,0,0,40,40,130,80
13070-3,March,40x40/130x80,800,12.9,1038.92,14.5,85.8506911,TOTAL,918.4845006,982.3069476,147.0,0,0,40,40,130,80
13070-4,March,40x40/130x80,800,13.3,1027.984,14.0,72.27583309,106,922.72203,981.1014932,285.0,0,0,40,40,130,80
13070-4,March,40x40/130x80,800,13.3,1027.984,14.0,na,,922.72203,981.1014932,,0,0,40,40,130,80
13070-4,March,40x40/130x80,800,13.3,1027.984,14.0,72.27583309,TOTAL,922.72203,981.1014932,285.0,0,0,40,40,130,80
13070-5,March,40x40/130x80,4200,8.0,2641.044,14.0,71.86718586,566,4565.217391,4854.052959,743.0,0,0,40,40,130,80
13070-5,March,40x40/130x80,4200,8.0,2734.0,14.0,80.17556693,370,4565.217391,4854.052959,542.0,0,0,40,40,130,80
13070-5,March,40x40/130x80,4200,8.0,5375.044,14.0,76.09321896,TOTAL,4565.217391,4854.052959,1285.0,9,722,40,40,130,80
13070-6,March,40x40/130x80,4200,8.0,2734.0,14.1,83.86978786,297,4565.217391,4859.703777,441.0,0,0,40,40,130,80
13070-6,March,40x40/130x80,4200,8.0,2613.704,14.1,85.07864701,235,4565.217391,4859.703777,390.0,0,0,40,40,130,80
13070-6,March,40x40/130x80,4200,8.0,5347.704,14.1,84.46062086,TOTAL,4565.217391,4859.703777,831.0,36,103,40,40,130,80
13075-1,March,40x40/130x80,8100,8.0,2373.112,14.0,62.49650248,716,8804.347826,9361.387849,890.0,0,0,40,40,130,80
13075-1,March,40x40/130x80,8100,8.0,1470.892,14.0,51.11809705,596,8804.347826,9361.387849,719.0,0,0,40,40,130,80
13075-1,March,40x40/130x80,8100,8.0,3827.6,14.0,78.81178807,644,8804.347826,9361.387849,811.0,0,0,40,40,130,80
13075-1,March,40x40/130x80,8100,8.0,7671.604,14.0,68.45509753,TOTAL,8804.347826,9361.387849,2420.0,13,1268,40,40,130,80
13075-2,March,40x40/120x80,5000,7.0,3171.44,12.53,66.98660545,866,5376.344086,5620.428505,1047.0,0,0,40,40,120,80
13075-2,March,40x40/120x80,5000,7.0,3171.44,12.53,na,,5376.344086,5620.428505,,0,0,40,40,120,80
13075-2,March,40x40/120x80,5000,7.0,3171.44,12.53,66.98660545,TOTAL,5376.344086,5620.428505,1047.0,0,437,40,40,120,80
13075-4,March,40x40/120x80,7150,7.0,2859.764,12.6,54.19202424,1116,7688.172043,8043.649889,1310.0,0,0,40,40,120,80
13075-4,March,40x40/120x80,7150,7.0,2220.008,12.6,65.3154403,584,7688.172043,8043.649889,770.0,0,0,40,40,120,80
13075-4,March,40x40/120x80,7150,7.0,5079.772,12.6,59.05328034,TOTAL,7688.172043,8043.649889,2080.0,6,1491,40,40,120,80
13075-6,March,40x40/130x80,2500,8.2,3160.504,14.2,77.63015013,526,2723.311547,2902.361724,707.0,0,0,40,40,130,80
13075-6,March,40x40/130x80,2500,8.2,3160.504,14.2,na,,2723.311547,2902.361724,,0,0,40,40,130,80
13075-6,March,40x40/130x80,2500,8.2,3160.504,14.2,77.63015013,TOTAL,2723.311547,2902.361724,707.0,5,235,40,40,130,80
13075-7,March,40x40/130x80,5500,8.0,1995.82,14.1,99.59916225,0,5978.26087,6363.897803,8.0,0,0,40,40,130,80
13075-7,March,40x40/130x80,5500,8.0,1995.82,14.1,na,,5978.26087,6363.897803,,0,0,40,40,130,80
13075-7,March,40x40/130x80,5500,8.0,1995.82,14.1,99.59916225,TOTAL,5978.26087,6363.897803,8.0,0,0,40,40,130,80
13075-11,March,40x40/130x80,4500,8.0,2340.304,14.0,72.86677286,458,4891.304348,5200.771027,635.0,0,0,40,40,130,80
13075-11,March,40x40/130x80,4500,8.0,2340.304,14.0,na,,4891.304348,5200.771027,,0,0,40,40,130,80
13075-11,March,40x40/130x80,4500,8.0,2340.304,14.0,72.86677286,TOTAL,4891.304348,5200.771027,635.0,0,115,40,40,130,80
13076-1,March,40x40/120x80,11250,8.0,2816.02,9.0,50.46199956,1215,12228.26087,12287.53594,1395.0,0,0,40,40,120,80
13076-1,March,40x40/120x80,11250,8.0,2734.0,9.0,50.329188,1178,12228.26087,12287.53594,1358.0,0,0,40,40,120,80
13076-1,March,40x40/120x80,11250,8.0,2734.0,9.0,55.63277249,1052,12228.26087,12287.53594,1213.0,0,0,40,40,120,80
13076-1,March,40x40/120x80,11250,8.0,8284.02,9.0,52.12469308,TOTAL,12228.26087,12287.53594,3966.0,32,2920,40,40,120,80
13078-2,March,40x40/120x80,20175,8.0,3499.52,12.5,79.02569495,558,21929.34783,22917.0737,734.0,0,0,40,40,120,80
13078-2,March,40x40/120x80,20175,8.0,3526.86,12.5,86.56028308,334,21929.34783,22917.0737,474.0,0,0,40,40,120,80
13078-2,March,40x40/120x80,20175,8.0,3499.52,12.5,73.85355706,707,21929.34783,22917.0737,915.0,0,0,40,40,120,80
13078-2,March,40x40/120x80,20175,8.0,3499.52,12.5,73.59637893,713,21929.34783,22917.0737,924.0,0,0,40,40,120,80
13078-2,March,40x40/120x80,20175,8.0,14025.42,12.5,78.27516039,TOTAL,21929.34783,22917.0737,3047.0,30,1568,40,40,120,80
13078-3,March,40x40/120x80,13245,8.0,3849.472,12.5,56.6434046,1471,14396.73913,15045.18668,1669.0,0,0,40,40,120,80
13078-3,March,40x40/120x80,13245,8.0,3865.876,12.5,68.75223106,996,14396.73913,15045.18668,1208.0,0,0,40,40,120,80
